order_item_id,order_id,product_id,quantity
1663,658,8,3
1664,658,5,2
1665,659,9,1
1666,660,1,2
1667,660,2,3
1668,661,2,3
1669,661,8,2
1670,662,4,3
1671,662,7,2
1672,662,3,1
1673,663,2,2
1674,663,1,3
1675,664,2,2
1676,664,2,3
1677,665,10,1
1678,666,2,2
1679,666,8,1
1680,667,3,3
1681,668,7,2
1682,669,2,1
1683,669,8,2
1684,669,2,3
1685,669,3,1
1686,670,6,3
1687,671,4,1
1688,671,8,1
1689,671,1,2
1690,671,8,2
1691,672,8,1
1692,672,5,2
1693,672,6,3
1694,673,9,1
1695,673,1,2
1696,673,10,1
1697,674,8,1
1698,674,8,1
1699,675,3,3
1700,676,7,1
1701,676,7,1
1702,676,9,1
1703,677,10,1
1704,678,3,1
1705,678,9,3
1706,679,1,3
1707,679,1,3
1708,679,2,3
1709,680,6,1
1710,680,9,3
1711,680,5,1
1712,681,3,1
1713,681,9,2
1714,681,3,3
1715,682,2,1
1716,682,5,2
1717,683,10,2
1718,683,6,1
1719,683,3,3
1720,683,4,3
1721,684,5,2
1722,684,8,2
1723,684,10,3
1724,684,4,1
1725,685,5,3
1726,686,5,2
1727,687,8,3
1728,687,9,2
1729,687,9,3
1730,688,7,1
1731,688,9,3
1732,688,6,1
1733,688,9,2
1734,689,2,3
1735,689,8,2
1736,690,2,1
1737,690,5,1
1738,690,10,2
1739,690,3,1
1740,691,1,3
1741,692,7,1
1742,692,6,3
1743,693,1,3
1744,694,4,1
1745,695,4,3
1746,695,9,2
1747,695,6,2
1748,696,2,1
1749,696,7,3
1750,696,5,1
1751,696,10,1
1752,697,4,3
1753,697,8,2
1754,697,2,3
1755,698,9,2
1756,698,4,1
1757,698,2,1
1758,698,5,1
1759,699,6,2
1760,699,2,2
1761,699,8,1
1762,699,7,1
1763,700,8,3
1764,700,10,1
1765,700,2,3
1766,700,10,3
1767,701,4,1
1768,702,8,2
1769,702,5,1
1770,702,9,3
1771,703,1,3
1772,703,8,3
1773,703,7,3
1774,704,10,3
1775,704,3,2
1776,704,3,3
1777,705,5,3
1778,706,5,3
1779,706,1,3
1780,706,8,1
1781,707,1,1
1782,707,9,2
1783,707,2,1
1784,707,8,2
1785,708,8,3
1786,708,6,1
1787,709,7,2
1788,709,10,2
1789,710,6,1
1790,710,1,2
1791,710,7,2
1792,711,7,1
1793,711,10,1
1794,712,2,1
1795,713,1,2
1796,713,6,2
1797,714,10,2
1798,715,8,1
1799,716,5,3
1800,717,3,1
1801,717,10,2
1802,717,10,2
1803,717,7,3
1804,718,2,2
1805,718,1,1
1806,719,7,1
1807,719,9,3
1808,719,5,1
1809,719,10,1
1810,720,6,1
1811,720,9,2
1812,720,7,3
1813,720,10,2
1814,721,5,1
1815,722,10,3
1816,723,1,3
1817,724,9,3
1818,724,8,1
1819,725,2,3
1820,726,8,2
1821,726,4,1
1822,727,5,2
1823,727,7,3
1824,727,5,1
1825,728,5,2
1826,728,1,3
1827,728,8,3
1828,729,8,3
1829,729,9,1
1830,730,1,1
1831,730,1,2
1832,730,7,3
1833,730,5,2
1834,731,4,2
1835,731,8,3
1836,732,1,3
1837,732,7,2
1838,732,6,1
1839,732,6,3
1840,733,8,1
1841,733,1,2
1842,734,6,1
1843,734,2,2
1844,735,2,1
1845,736,10,2
1846,736,7,2
1847,737,10,1
1848,737,8,1
1849,737,5,3
1850,738,10,1
1851,739,3,1
1852,739,2,2
1853,740,8,2
1854,740,5,3
1855,741,6,1
1856,741,9,1
1857,741,5,3
1858,742,6,2
1859,742,8,1
1860,742,10,3
1861,743,5,2
1862,743,4,1
1863,743,10,1
1864,743,2,3
1865,744,4,2
1866,744,5,3
1867,744,5,1
1868,744,10,3
1869,745,7,1
1870,745,9,3
1871,745,6,3
1872,745,1,3
1873,746,8,1
1874,747,6,1
1875,748,2,2
1876,748,6,2
1877,748,10,3
1878,749,9,3
1879,749,4,2
1880,750,4,1
1881,750,2,2
1882,751,1,1
1883,751,8,1
1884,751,4,2
1885,751,6,3
1886,752,10,1
1887,752,1,2
1888,753,6,1
1889,753,1,2
1890,753,3,2
1891,753,7,1
1892,754,7,2
1893,754,3,2
1894,755,5,2
1895,755,10,3
1896,756,7,3
1897,756,8,3
1898,756,10,3
1899,757,9,2
1900,757,3,1
1901,757,2,3
1902,758,2,2
1903,758,6,1
1904,759,8,3
1905,759,1,3
1906,759,8,3
1907,760,3,2
1908,761,2,1
1909,762,10,2
1910,762,7,3
1911,763,4,3
1912,764,3,3
1913,764,7,3
1914,765,6,1
1915,765,3,2
1916,765,6,2
1917,765,7,2
1918,766,4,1
1919,766,4,3
1920,766,6,2
1921,766,4,1
1922,767,9,1
1923,768,6,2
1924,768,5,2
1925,769,2,2
1926,769,6,3
1927,770,8,2
1928,770,6,2
1929,771,10,1
1930,771,7,2
1931,771,3,1
1932,771,4,3
1933,772,6,1
1934,772,1,1
1935,772,3,2
1936,772,5,3
1937,773,2,1
1938,773,7,2
1939,774,1,1
1940,775,10,1
1941,775,1,1
1942,775,5,2
1943,776,10,1
1944,776,1,2
1945,777,6,1
1946,777,10,1
1947,777,6,2
1948,777,10,2
1949,778,1,2
1950,778,2,3
1951,778,5,2
1952,778,3,1
1953,779,5,3
1954,780,5,1
1955,780,2,3
1956,780,4,1
1957,781,10,1
1958,782,8,2
1959,782,2,3
1960,783,5,2
1961,784,8,1
1962,785,6,3
1963,785,6,3
1964,786,4,1
1965,787,10,3
1966,787,2,1
1967,788,3,2
1968,789,6,2
1969,789,5,1
1970,790,10,3
1971,790,2,3
1972,790,9,2
1973,790,5,2
1974,791,6,2
1975,791,6,2
1976,791,1,1
1977,791,1,2
1978,792,5,3
1979,792,5,2
1980,793,6,1
1981,793,9,3
1982,793,7,1
1983,794,10,1
1984,794,1,2
1985,794,10,2
1986,794,8,1
1987,795,4,1
1988,795,8,2
1989,796,7,2
1990,796,4,3
1991,796,10,3
1992,796,4,1
1993,797,6,2
1994,797,4,1
1995,798,9,1
1996,798,7,1
1997,799,7,2
1998,800,4,3
1999,801,10,1
2000,801,5,1
2001,801,4,1
2002,801,9,3
2003,802,1,3
2004,803,7,2
2005,804,9,1
2006,805,1,1
2007,806,7,2
2008,806,4,3
2009,806,5,2
2010,807,2,3
2011,807,5,1
2012,807,6,2
2013,808,7,3
2014,808,6,3
2015,808,5,3
2016,809,6,1
2017,809,7,3
2018,809,2,1
2019,810,9,3
2020,811,2,2
2021,811,1,3
2022,812,4,1
2023,812,2,3
2024,813,6,3
2025,813,2,3
2026,813,9,2
2027,814,5,3
2028,814,5,2
2029,815,2,1
2030,815,1,3
2031,815,4,3
2032,815,5,2
2033,816,2,1
2034,816,8,1
2035,816,5,3
2036,816,4,3
2037,817,5,3
2038,818,8,1
2039,818,7,3
2040,818,8,2
2041,818,8,1
2042,819,3,3
2043,819,4,2
2044,820,9,2
2045,821,4,1
2046,822,1,1
2047,822,8,1
2048,822,10,1
2049,823,10,1
2050,824,7,3
2051,825,9,3
2052,825,4,2
2053,826,2,2
2054,826,3,1
2055,826,3,2
2056,826,9,3
2057,827,7,2
2058,827,7,1
2059,828,10,3
2060,828,5,1
2061,829,6,1
2062,829,2,3
2063,829,5,2
2064,830,10,2
2065,830,10,2
2066,830,6,1
2067,831,8,1
2068,832,5,2
2069,832,7,1
2070,832,2,3
2071,833,2,1
2072,833,3,3
2073,833,1,1
2074,834,7,1
2075,835,1,2
2076,835,10,1
2077,835,9,2
2078,836,2,3
2079,836,3,2
2080,836,5,1
2081,837,9,2
2082,838,7,1
2083,838,9,3
2084,839,5,2
2085,839,5,1
2086,839,3,3
2087,840,5,3
2088,840,5,2
2089,841,8,2
2090,841,1,2
2091,841,2,1
2092,841,5,3
2093,842,3,3
2094,842,5,2
2095,843,6,3
2096,843,10,2
2097,843,8,2
2098,844,10,1
2099,845,4,3
2100,845,8,3
2101,845,10,2
2102,846,3,3
2103,846,3,1
2104,846,5,2
2105,846,2,3
2106,847,2,1
2107,847,10,3
2108,847,2,2
2109,848,3,2
2110,848,8,1
2111,848,7,1
2112,849,9,3
2113,850,1,2
2114,851,9,1
2115,852,9,3
2116,852,7,2
2117,853,8,3
2118,853,3,2
2119,853,9,2
2120,853,6,2
2121,854,8,1
2122,855,6,3
2123,855,7,2
2124,856,3,1
2125,856,1,3
2126,856,1,3
2127,856,2,3
2128,857,10,2
2129,857,8,1
2130,857,5,2
2131,857,3,3
2132,858,9,2
2133,858,8,1
2134,859,4,1
2135,860,8,2
2136,860,2,2
2137,860,4,1
2138,861,10,3
2139,861,5,3
2140,861,5,3
2141,861,8,3
2142,862,7,1
2143,862,7,2
2144,862,2,2
2145,863,7,2
2146,864,7,3
2147,864,10,1
2148,864,5,1
2149,865,3,3
2150,865,9,1
2151,865,10,1
2152,866,2,2
2153,866,2,2
2154,866,9,2
2155,866,3,3
2156,867,4,2
2157,868,5,1
2158,869,3,2
2159,869,3,2
2160,870,7,2
2161,870,6,1
2162,871,8,2
2163,872,9,1
2164,872,6,2
2165,872,2,1
2166,872,4,1
2167,873,4,3
2168,874,4,1
2169,875,6,1
2170,876,3,3
2171,877,9,2
2172,877,6,1
2173,877,5,2
2174,878,8,3
2175,879,5,2
2176,879,3,1
2177,879,3,1
2178,880,9,2
2179,881,3,3
2180,882,5,2
2181,882,2,2
2182,883,3,3
2183,884,9,2
2184,884,3,1
2185,884,2,3
2186,885,1,2
2187,885,1,3
2188,885,6,3
2189,886,4,1
2190,887,8,3
2191,888,3,3
2192,888,2,3
2193,889,4,3
2194,889,6,2
2195,890,3,2
2196,890,1,2
2197,890,9,3
2198,890,2,1
2199,891,10,2
2200,891,3,1
2201,891,1,2
2202,892,2,1
2203,893,2,3
2204,893,8,1
2205,893,3,1
2206,894,6,2
2207,895,10,1
2208,895,7,2
2209,895,1,2
2210,895,1,2
2211,896,2,3
2212,896,1,3
2213,897,10,3
2214,897,8,1
2215,897,10,3
2216,897,9,1
2217,898,6,1
2218,898,6,2
2219,899,6,1
2220,899,9,1
2221,899,9,3
2222,900,9,1
2223,900,3,2
2224,900,9,3
2225,901,2,1
2226,901,3,1
2227,902,3,3
2228,902,9,1
2229,903,8,1
2230,903,4,2
2231,904,6,2
2232,904,3,1
2233,904,6,3
2234,904,5,1
2235,905,9,1
2236,905,5,3
2237,906,4,3
2238,906,5,2
2239,907,2,3
2240,907,3,3
2241,908,2,1
2242,909,1,3
2243,910,7,1
2244,911,7,1
2245,912,5,2
2246,913,2,2
2247,913,7,2
2248,913,3,3
2249,913,5,1
2250,914,8,1
2251,914,3,2
2252,914,3,3
2253,914,7,1
2254,915,10,3
2255,916,2,2
2256,916,4,3
2257,917,6,3
2258,917,3,1
2259,917,5,1
2260,917,10,3
2261,918,7,1
2262,918,7,3
2263,919,9,3
2264,919,5,1
2265,919,7,2
2266,920,10,2
2267,920,9,1
2268,920,4,3
2269,921,2,3
2270,921,9,1
2271,922,1,3
2272,922,6,2
2273,923,7,3
2274,923,7,2
2275,923,6,2
2276,923,4,2
2277,924,9,2
2278,925,6,2
2279,925,2,1
2280,926,9,1
2281,926,8,3
2282,927,2,3
2283,927,8,3
2284,928,1,3
2285,928,3,2
2286,928,3,3
2287,929,3,2
2288,930,4,3
2289,930,1,2
2290,931,5,3
2291,932,3,3
2292,932,2,3
2293,932,4,2
2294,932,5,3
2295,933,6,1
2296,933,8,1
2297,933,6,1
2298,934,10,1
2299,934,10,1
2300,934,7,1
2301,934,3,1
2302,935,4,2
2303,936,3,3
2304,936,4,3
2305,937,4,1
2306,937,4,2
2307,937,2,3
2308,938,9,3
2309,939,9,3
2310,939,2,1
2311,939,1,1
2312,939,6,2
2313,940,5,3
2314,941,2,1
2315,942,7,1
2316,942,6,1
2317,943,9,2
2318,943,7,2
2319,943,9,1
2320,944,4,1
2321,944,2,2
2322,945,1,2
2323,946,4,2
2324,947,7,1
2325,947,9,3
2326,947,1,3
2327,948,8,3
2328,949,4,3
2329,949,10,1
2330,949,2,1
2331,949,5,3
2332,950,5,3
2333,951,3,3
2334,952,2,2
2335,952,4,2
2336,952,1,3
2337,953,9,2
2338,953,7,2
2339,953,9,2
2340,953,10,1
2341,954,7,2
2342,955,1,2
2343,955,9,1
2344,956,5,2
2345,957,1,1
2346,957,3,2
2347,958,2,1
2348,958,8,3
2349,958,1,1
2350,958,2,2
2351,959,1,2
2352,959,5,2
2353,959,2,1
2354,960,4,1
2355,960,2,1
2356,960,3,3
2357,960,5,1
2358,961,8,1
2359,961,2,1
2360,961,9,2
2361,962,7,3
2362,963,2,3
2363,963,3,1
2364,963,2,3
2365,964,8,3
2366,965,2,3
2367,965,5,2
2368,965,5,2
2369,966,6,1
2370,967,8,1
2371,967,10,2
2372,968,10,1
2373,968,5,2
2374,969,1,2
2375,970,7,2
2376,970,4,3
2377,970,3,1
2378,970,1,1
2379,971,2,3
2380,971,9,2
2381,971,4,1
2382,972,4,3
2383,972,4,3
2384,973,6,3
2385,973,8,1
2386,973,10,2
2387,973,1,1
2388,974,4,2
2389,974,3,3
2390,975,5,2
2391,976,4,2
2392,976,6,1
2393,976,3,3
2394,976,10,1
2395,977,10,2
2396,977,8,1
2397,977,4,1
2398,978,8,3
2399,978,4,3
2400,978,5,1
2401,978,1,1
2402,979,8,1
2403,979,5,2
2404,979,3,2
2405,980,3,1
2406,980,3,1
2407,980,9,1
2408,981,5,1
2409,981,2,2
2410,981,3,2
2411,982,10,2
2412,982,1,1
2413,982,9,3
2414,983,3,2
2415,983,2,3
2416,983,3,1
2417,984,10,2
2418,984,7,1
2419,984,5,3
2420,984,8,3
2421,985,3,3
2422,985,9,2
2423,985,8,2
2424,985,1,2
2425,986,6,1
2426,986,1,3
2427,986,4,2
2428,987,8,2
2429,987,7,1
2430,988,1,1
2431,988,4,3
2432,989,4,3
2433,989,5,2
2434,990,2,1
2435,991,3,2
2436,991,1,1
2437,991,8,1
2438,991,5,3
2439,992,9,1
2440,992,7,3
2441,992,10,3
2442,993,1,1
2443,993,1,3
2444,994,6,2
2445,994,8,3
2446,994,9,3
2447,995,3,3
2448,995,4,3
2449,996,10,2
2450,996,10,1
2451,996,10,2
2452,997,6,2
2453,998,8,3
2454,998,10,3
2455,998,4,3
2456,998,4,2
2457,999,3,1
2458,999,2,2
2459,999,1,2
2460,1000,7,3
2461,1000,6,3
2462,1000,2,1
2463,1001,5,1
2464,1001,3,2
2465,1002,5,3
2466,1003,4,3
2467,1003,5,1
2468,1003,6,3
2469,1004,2,3
2470,1004,10,2
2471,1004,2,1
2472,1005,2,2
2473,1005,5,3
2474,1005,10,3
2475,1005,2,1
2476,1006,5,2
2477,1006,9,1
2478,1006,6,3
2479,1007,5,3
2480,1008,7,3
2481,1009,10,1
2482,1009,3,3
2483,1009,6,1
2484,1009,8,1
2485,1010,1,2
2486,1010,10,2
2487,1011,2,1
2488,1012,1,3
2489,1012,1,2
2490,1012,8,3
2491,1013,5,2
2492,1013,2,1
2493,1013,8,2
2494,1014,2,3
2495,1014,5,1
2496,1014,2,3
2497,1015,7,1
2498,1015,3,1
2499,1016,8,2
2500,1016,9,1
2501,1017,5,2
2502,1017,4,2
2503,1018,6,2
2504,1018,10,1
2505,1018,3,2
2506,1019,8,3
2507,1019,9,1
2508,1019,4,3
2509,1020,10,1
2510,1020,10,2
2511,1020,8,3
2512,1021,6,2
2513,1021,2,2
2514,1021,4,1
2515,1021,6,1
2516,1022,3,2
2517,1022,5,3
2518,1022,6,2
2519,1022,10,1
2520,1023,1,2
2521,1023,3,1
2522,1024,5,2
2523,1024,4,2
2524,1024,5,2
2525,1024,2,1
2526,1025,5,2
2527,1026,9,3
2528,1027,9,2
2529,1028,6,1
2530,1028,1,1
2531,1028,7,1
2532,1029,2,1
2533,1029,1,1
2534,1030,4,1
2535,1031,6,3
2536,1031,4,2
2537,1031,8,3
2538,1032,2,2
2539,1032,3,2
2540,1032,4,1
2541,1033,8,1
2542,1033,8,1
2543,1033,3,3
2544,1034,2,2
2545,1034,3,2
2546,1034,6,2
2547,1035,4,3
2548,1035,9,2
2549,1035,8,2
2550,1035,10,1
2551,1036,4,2
2552,1036,1,1
2553,1036,1,3
2554,1036,3,2
2555,1037,1,1
2556,1037,2,1
2557,1038,3,3
2558,1039,8,3
2559,1039,10,3
2560,1039,8,2
2561,1039,8,2
2562,1040,2,3
2563,1040,7,1
2564,1040,4,3
2565,1041,3,2
2566,1041,10,2
2567,1042,5,1
2568,1043,8,2
2569,1044,10,3
2570,1044,4,3
2571,1045,5,2
2572,1045,10,2
2573,1046,8,2
2574,1046,9,3
2575,1046,10,2
2576,1047,9,2
2577,1047,7,2
2578,1048,1,3
2579,1048,9,1
2580,1048,6,3
2581,1049,9,2
2582,1050,9,2
2583,1050,1,3
2584,1050,1,2
2585,1050,9,2
2586,1051,5,3
2587,1051,9,1
2588,1051,6,3
2589,1052,8,1
2590,1052,4,3
2591,1052,7,2
2592,1053,1,2
2593,1053,3,3
2594,1053,5,1
2595,1053,6,3
2596,1054,7,2
2597,1055,5,1
2598,1055,8,2
2599,1055,8,3
2600,1056,1,3
2601,1057,9,1
2602,1057,5,1
2603,1058,7,1
2604,1058,5,2
2605,1059,9,2
2606,1059,10,3
2607,1059,2,3
2608,1060,3,2
2609,1060,1,1
2610,1061,8,2
2611,1062,1,3
2612,1062,3,1
2613,1062,4,3
2614,1062,10,3
2615,1063,6,1
2616,1063,4,2
2617,1063,5,2
2618,1063,4,3
2619,1064,10,2
2620,1064,1,2
2621,1064,4,3
2622,1065,5,2
2623,1065,8,1
2624,1065,10,1
2625,1066,1,3
2626,1067,10,1
2627,1068,10,3
2628,1068,9,1
2629,1068,2,1
2630,1069,2,1
2631,1069,10,1
2632,1070,4,2
2633,1070,7,3
2634,1071,4,3
2635,1071,9,2
2636,1071,10,1
2637,1072,5,3
2638,1073,10,3
2639,1073,3,1
2640,1074,6,3
2641,1074,6,3
2642,1074,4,1
2643,1074,8,2
2644,1075,4,1
2645,1075,2,3
2646,1076,6,1
2647,1076,5,1
2648,1076,4,3
2649,1077,3,3
2650,1077,6,3
2651,1077,8,3
2652,1077,9,3
2653,1078,1,2
2654,1079,8,2
2655,1079,9,2
2656,1079,10,2
2657,1079,4,1
2658,1080,10,3
2659,1080,7,2
2660,1081,4,1
2661,1081,8,3
2662,1081,9,1
2663,1081,6,3
2664,1082,3,1
2665,1082,6,3
2666,1082,8,1
2667,1083,9,1
2668,1083,9,3
2669,1083,9,2
2670,1083,3,3
2671,1084,10,1
2672,1085,8,1
2673,1085,5,2
2674,1086,3,3
2675,1086,3,2
2676,1086,4,3
2677,1086,1,2
2678,1087,3,3
2679,1087,3,1
2680,1087,2,1
2681,1087,1,1
2682,1088,2,2
2683,1089,5,3
2684,1090,10,1
2685,1091,5,3
2686,1091,8,2
2687,1091,9,2
2688,1092,6,3
2689,1093,9,1
2690,1093,5,1
2691,1094,10,3
2692,1095,5,1
2693,1096,4,3
2694,1096,4,1
2695,1097,9,1
2696,1098,2,3
2697,1098,9,1
2698,1098,8,3
2699,1098,7,1
2700,1099,6,3
2701,1099,7,2
2702,1100,7,1
2703,1101,5,2
2704,1101,2,3
2705,1101,9,1
2706,1101,1,2
2707,1102,9,3
2708,1103,10,1
2709,1103,8,2
2710,1103,4,2
2711,1104,3,1
2712,1105,4,3
2713,1105,5,1
2714,1105,8,1
2715,1106,2,1
2716,1106,5,1
2717,1106,9,3
2718,1106,10,1
2719,1107,5,1
2720,1108,5,3
2721,1108,1,1
2722,1109,3,2
2723,1110,1,3
2724,1110,3,1
2725,1110,9,1
2726,1111,1,1
2727,1112,5,1
2728,1113,5,2
2729,1113,2,3
2730,1113,7,3
2731,1113,4,3
2732,1114,10,3
2733,1115,7,1
2734,1115,10,2
2735,1116,6,3
2736,1116,3,3
2737,1117,1,3
2738,1118,6,2
2739,1119,8,1
2740,1120,10,2
2741,1120,9,1
2742,1121,2,3
2743,1122,10,3
2744,1122,10,3
2745,1122,10,1
2746,1122,10,3
2747,1123,8,3
2748,1123,2,3
2749,1123,7,1
2750,1123,3,3
2751,1124,5,1
2752,1125,8,2
2753,1125,5,3
2754,1126,4,3
2755,1126,9,1
2756,1126,2,1
2757,1126,8,2
2758,1127,4,1
2759,1127,3,3
2760,1127,5,2
2761,1127,3,2
2762,1128,5,3
2763,1128,2,2
2764,1128,8,3
2765,1128,10,1
2766,1129,7,3
2767,1130,10,3
2768,1130,4,3
2769,1131,4,1
2770,1132,3,2
2771,1132,8,2
2772,1132,5,2
2773,1132,1,2
2774,1133,3,1
2775,1134,5,1
2776,1134,4,1
2777,1134,9,2
2778,1135,8,2
2779,1135,9,1
2780,1136,4,2
2781,1136,2,1
2782,1136,5,3
2783,1137,10,2
2784,1137,1,3
2785,1138,5,3
2786,1138,5,3
2787,1138,9,3
2788,1138,2,3
2789,1139,2,2
2790,1139,3,3
2791,1139,2,2
2792,1139,5,2
2793,1140,8,1
2794,1141,3,2
2795,1141,7,1
2796,1141,1,2
2797,1142,4,3
2798,1142,10,2
2799,1142,2,3
2800,1143,2,3
2801,1143,5,1
2802,1143,2,2
2803,1143,8,3
2804,1144,4,2
2805,1144,2,1
2806,1144,4,3
2807,1144,8,1
2808,1145,6,2
2809,1145,1,2
2810,1145,10,2
2811,1145,3,3
2812,1146,10,2
2813,1146,8,1
2814,1146,6,1
2815,1146,3,3
2816,1147,4,2
2817,1147,1,1
2818,1147,1,3
2819,1148,7,1
2820,1148,3,3
2821,1148,8,1
2822,1149,7,3
2823,1149,4,1
2824,1149,8,1
2825,1149,1,1
2826,1150,4,2
2827,1151,7,3
2828,1151,10,3
2829,1151,10,3
2830,1152,10,2
2831,1152,2,3
2832,1153,8,1
2833,1153,5,2
2834,1154,1,2
2835,1154,5,1
2836,1154,5,1
2837,1154,1,2
2838,1155,8,2
2839,1155,9,3
2840,1155,3,1
2841,1156,1,1
2842,1156,6,2
2843,1156,3,1
2844,1156,2,3
2845,1157,6,2
2846,1158,1,2
2847,1158,3,1
2848,1158,2,2
2849,1159,5,3
2850,1159,5,1
2851,1159,8,3
2852,1159,1,1
2853,1160,5,1
2854,1161,2,2
2855,1161,3,1
2856,1161,5,2
2857,1161,2,2
2858,1162,5,1
2859,1162,9,3
2860,1162,8,1
2861,1162,10,3
2862,1163,8,1
2863,1164,4,2
2864,1165,10,1
2865,1165,8,3
2866,1165,5,2
2867,1165,4,3
2868,1166,5,2
2869,1166,7,1
2870,1166,2,1
2871,1166,8,1
2872,1167,6,3
2873,1168,8,1
2874,1169,10,2
2875,1169,9,2
2876,1169,3,1
2877,1170,1,1
2878,1170,1,2
2879,1170,9,2
2880,1171,3,3
2881,1171,8,1
2882,1171,9,2
2883,1172,3,2
2884,1173,7,1
2885,1173,1,1
2886,1174,7,3
2887,1174,8,3
2888,1174,10,3
2889,1174,2,3
2890,1175,7,1
2891,1175,6,3
2892,1176,6,2
2893,1176,1,1
2894,1176,1,3
2895,1176,1,2
2896,1177,1,1
2897,1177,4,3
2898,1178,8,1
2899,1178,6,3
2900,1178,5,3
2901,1179,2,1
2902,1179,10,3
2903,1179,7,2
2904,1180,6,2
2905,1180,10,1
2906,1180,10,1
2907,1180,1,3
2908,1181,3,2
2909,1181,6,1
2910,1181,9,2
2911,1181,1,1
2912,1182,6,1
2913,1182,7,2
2914,1183,5,3
2915,1183,3,3
2916,1184,9,2
2917,1184,1,3
2918,1184,4,2
2919,1185,3,3
2920,1185,10,3
2921,1185,3,1
2922,1186,7,2
2923,1186,4,1
2924,1186,10,3
2925,1186,7,2
2926,1187,3,1
2927,1188,9,2
2928,1188,6,1
2929,1189,6,2
2930,1189,10,3
2931,1189,3,2
2932,1190,2,1
2933,1190,4,2
2934,1190,2,2
2935,1191,1,3
2936,1192,1,1
2937,1193,9,2
2938,1194,8,1
2939,1195,2,3
2940,1195,7,3
2941,1195,5,1
2942,1196,6,1
2943,1197,8,3
2944,1198,1,2
2945,1199,3,3
2946,1199,2,2
2947,1199,9,3
2948,1200,4,2
2949,1201,5,3
2950,1201,6,2
2951,1201,9,2
2952,1202,6,3
2953,1202,7,1
2954,1202,2,1
2955,1202,4,3
2956,1203,3,3
2957,1204,3,2
2958,1205,3,2
2959,1206,6,3
2960,1206,8,3
2961,1206,9,1
2962,1206,8,3
2963,1207,4,1
2964,1207,3,1
2965,1207,1,2
2966,1208,10,2
2967,1208,8,1
2968,1209,6,1
2969,1209,4,1
2970,1209,8,2
2971,1210,9,3
2972,1211,8,1
2973,1212,1,2
2974,1212,9,3
2975,1213,7,2
2976,1213,2,2
2977,1213,10,1
2978,1214,9,2
2979,1214,7,3
2980,1215,4,3
2981,1215,6,2
2982,1215,7,2
2983,1215,10,1
2984,1216,3,2
2985,1217,2,1
2986,1217,2,1
2987,1217,8,1
2988,1218,1,2
2989,1218,3,3
2990,1219,3,1
2991,1219,10,2
2992,1219,4,2
2993,1219,1,2
2994,1220,7,3
2995,1220,9,2
2996,1220,1,1
2997,1220,2,1
2998,1221,9,3
2999,1221,1,1
3000,1222,3,3
3001,1222,1,3
3002,1223,1,2
3003,1223,3,3
3004,1223,9,1
3005,1224,10,3
3006,1224,9,2
3007,1224,2,1
3008,1224,7,1
3009,1225,9,3
3010,1225,4,3
3011,1226,3,3
3012,1226,3,2
3013,1226,8,1
3014,1226,10,3
3015,1227,4,3
3016,1227,6,2
3017,1227,7,2
3018,1227,7,1
3019,1228,8,2
3020,1228,10,1
3021,1228,1,1
3022,1229,6,1
3023,1230,1,2
3024,1230,9,3
3025,1230,9,3
3026,1230,10,3
3027,1231,4,3
3028,1231,2,1
3029,1232,4,3
3030,1232,9,3
3031,1232,5,2
3032,1232,3,3
3033,1233,5,3
3034,1234,7,1
3035,1234,3,2
3036,1235,9,3
3037,1235,2,3
3038,1235,8,1
3039,1235,4,2
3040,1236,7,3
3041,1236,7,2
3042,1236,5,3
3043,1236,3,1
3044,1237,9,3
3045,1237,4,2
3046,1237,1,2
3047,1238,6,2
3048,1239,3,3
3049,1240,1,3
3050,1240,9,3
3051,1240,6,2
3052,1240,2,2
3053,1241,4,3
3054,1242,1,1
3055,1242,10,2
3056,1242,8,3
3057,1242,4,1
3058,1243,4,1
3059,1244,2,3
3060,1244,2,2
3061,1244,8,1
3062,1244,2,2
3063,1245,9,2
3064,1245,2,2
3065,1246,4,2
3066,1246,2,1
3067,1246,4,3
3068,1246,2,1
3069,1247,9,3
3070,1248,9,1
3071,1248,6,3
3072,1248,7,2
3073,1248,1,2
3074,1249,2,2
3075,1249,4,3
3076,1249,10,1
3077,1249,4,1
3078,1250,2,1
3079,1250,2,1
3080,1250,2,1
3081,1250,5,1
3082,1251,10,1
3083,1251,6,3
3084,1252,2,1
3085,1252,2,2
3086,1252,5,3
3087,1253,8,1
3088,1253,9,1
3089,1253,7,2
3090,1253,4,3
3091,1254,7,2
3092,1254,4,1
3093,1254,1,1
3094,1255,2,3
3095,1255,9,2
3096,1256,4,2
3097,1256,4,2
3098,1257,8,1
3099,1258,6,2
3100,1258,9,3
3101,1259,10,3
3102,1260,4,3
3103,1260,7,1
3104,1260,10,2
3105,1261,3,1
3106,1261,9,3
3107,1261,4,2
3108,1261,10,1
3109,1262,9,3
3110,1262,6,2
3111,1263,3,3
3112,1263,9,1
3113,1263,2,1
3114,1263,8,2
3115,1264,7,3
3116,1264,5,1
3117,1265,4,3
3118,1265,4,1
3119,1266,3,1
3120,1266,9,2
3121,1266,7,1
3122,1266,10,1
3123,1267,7,2
3124,1267,7,1
3125,1267,2,1
3126,1268,2,3
3127,1268,1,2
3128,1268,10,2
3129,1269,3,1
3130,1269,8,2
3131,1270,8,1
3132,1270,4,1
3133,1270,3,2
3134,1271,5,1
3135,1271,4,1
3136,1272,9,2
3137,1272,9,2
3138,1272,2,2
3139,1273,8,2
